keyword,title,creator,description,date,subject,publisher,id,url,item_url
ayyubid,LCSH Section A,,"A (Locomotive)  (Not Subd Geog) BT Locomotives A (The letter) BT Alphabet A + A Building, Yale (New Haven, Conn.) USE Yale Art and Architecture Building (New Haven,   Conn.) A-1 (Attack plane) USE Skyraider (Attack plane) A.1 (Fighter plane) USE Ansaldo A.1 (Fighter plane) A-3 (Bomber) USE Skywarrior (Bomber) A-4 (Jet attack plane) USE Skyhawk (Jet attack plane) A-4 rocket USE V-2 rocket A-5 (Bomber) USE Vigilante (Bomber) A-5 rocket  (Not Subd Geog) BT Rockets (Ordnance)   V-1 bomb   V-2 rocket A-6 (Jet attack plane) USE Intruder (Jet attack plane) A-6 Intruder (Jet attack plane) USE Intruder (Jet attack plane) A-7 (Jet attack plane) USE Corsair II (Jet attack plane) A 7 Expressway (Germany) USE Autobahn A 7 (Germany) A 9 Expressway (Germany) USE Autobahn A 9 (Germany) A-10 (Jet attack plane)  (Not Subd Geog) [UG1242.A28] UF A-10 (Jet fighter plane) [Former heading]   Thunderbolt II (Jet attack plane)   Warthog (Jet attack plane) BT Attack planes   Fairchild aircraft   Jet planes, Military A-10 (Jet fighter",,library of congress subject headings | controlled vocabulary | lcsh | subjects | subject headings,,http://www.loc.gov/aba/publications/Archived-LCSH41/A.pdf,//www.loc.gov/aba/publications/Archived-LCSH41/A.pdf,//www.loc.gov/aba/publications/Archived-LCSH41/A.pdf
ayyubid,LCSH Section A,,"A (Locomotive)  (Not Subd Geog) BT Locomotives A (The letter) BT Alphabet A + A Building, Yale (New Haven, Conn.) USE Yale Art and Architecture Building (New Haven,   Conn.) A-1 (Attack plane) USE Skyraider (Attack plane) A.1 (Fighter plane) USE Ansaldo A.1 (Fighter plane) A-3 (Bomber) USE Skywarrior (Bomber) A-4 (Jet attack plane) USE Skyhawk (Jet attack plane) A-4 rocket USE V-2 rocket A-5 (Bomber) USE Vigilante (Bomber) A-5 rocket  (Not Subd Geog) BT Rockets (Ordnance)   V-1 bomb   V-2 rocket A-6 (Jet attack plane) USE Intruder (Jet attack plane) A-6 Intruder (Jet attack plane) USE Intruder (Jet attack plane) A-7 (Jet attack plane) USE Corsair II (Jet attack plane) A 7 Expressway (Germany) USE Autobahn A 7 (Germany) A 9 Expressway (Germany) USE Autobahn A 9 (Germany) A-10 (Jet attack plane)  (Not Subd Geog) [UG1242.A28] UF A-10 (Jet fighter plane) [Former heading]   Thunderbolt II (Jet attack plane)   Warthog (Jet attack plane) BT Attack planes   Fairchild aircraft   Jet planes, Military A-10 (Jet fighter",,588 source pages,,http://www.loc.gov/aba/publications/Archived-LCSH45/A.pdf,//www.loc.gov/aba/publications/Archived-LCSH45/A.pdf,//www.loc.gov/aba/publications/Archived-LCSH45/A.pdf
ayyubid,LCSH Section A,,"A (Locomotive)  (Not Subd Geog) BT Locomotives A (The letter) BT Alphabet A + A Building, Yale (New Haven, Conn.) USE Yale Art and Architecture Building (New Haven,   Conn.) A-1 (Attack plane) USE Skyraider (Attack plane) A.1 (Fighter plane) USE Ansaldo A.1 (Fighter plane) A-3 (Bomber) USE Skywarrior (Bomber) A-4 (Jet attack plane) USE Skyhawk (Jet attack plane) A-4 rocket USE V-2 rocket A-5 (Bomber) USE Vigilante (Bomber) A-5 rocket  (Not Subd Geog) BT Rockets (Ordnance)   V-1 bomb   V-2 rocket A-6 (Jet attack plane) USE Intruder (Jet attack plane) A-6 Intruder (Jet attack plane) USE Intruder (Jet attack plane) A-7 (Jet attack plane) USE Corsair II (Jet attack plane) A 7 Expressway (Germany) USE Autobahn A 7 (Germany) A 9 Expressway (Germany) USE Autobahn A 9 (Germany) A-10 (Jet attack plane)  (Not Subd Geog) [UG1242.A28] UF A-10 (Jet fighter plane) [Former heading]   Thunderbolt II (Jet attack plane)   Warthog (Jet attack plane) BT Attack planes   Fairchild aircraft   Jet planes, Military A-10 (Jet fighter",,592 source pages,,https://www.loc.gov/aba/publications/FreeLCSH/A.pdf,https://www.loc.gov/aba/publications/FreeLCSH/A.pdf,https://www.loc.gov/aba/publications/FreeLCSH/A.pdf
ayyubid,LCSH A,,"A (Locomotive)  (Not Subd Geog) BT Locomotives A (The letter) BT Alphabet A + A Building, Yale (New Haven, Conn.) USE Yale Art and Architecture Building (New Haven,   Conn.) A-1 (Attack plane) USE Skyraider (Attack plane) A.1 (Fighter plane) USE Ansaldo A.1 (Fighter plane) A-3 (Bomber) USE Skywarrior (Bomber) A-4 (Jet attack plane) USE Skyhawk (Jet attack plane) A-4 rocket USE V-2 rocket A-5 (Bomber) USE Vigilante (Bomber) A-5 rocket  (Not Subd Geog) BT Rockets (Ordnance)   V-1 bomb   V-2 rocket A-6 (Jet attack plane) USE Intruder (Jet attack plane) A-6 Intruder (Jet attack plane) USE Intruder (Jet attack plane) A-7 (Jet attack plane) USE Corsair II (Jet attack plane) A 7 Expressway (Germany) USE Autobahn A 7 (Germany) A 9 Expressway (Germany) USE Autobahn A 9 (Germany) A-10 (Jet attack plane)  (Not Subd Geog) [UG1242.A28] UF A-10 (Jet fighter plane) [Former heading]   Thunderbolt II (Jet attack plane)   Warthog (Jet attack plane) BT Attack planes   Fairchild aircraft   Jet planes, Military A-10 (Jet fighter",,library of congress subject headings | lcsh,,https://www.loc.gov/aba/publications/Archived-LCSH44/A.pdf,https://www.loc.gov/aba/publications/Archived-LCSH44/A.pdf,https://www.loc.gov/aba/publications/Archived-LCSH44/A.pdf
ayyubid,"Historicizing Sunni Islam in the Ottoman Empire, c. 1450-c. 1750",,"""Articles collected in Historicizing Sunni Islam in the Ottoman Empire, c. 1450-c. 1750 engage with the idea that ""Sunnism"" itself has a history and trace how particular Islamic genres-ranging from prayer manuals, heresiographies, creeds, hadith and fatwa collections, legal and theological treatises, and historiography to mosques and Sufi convents-developed and were reinterpreted in the Ottoman Empire between c. 1450 and c. 1750. The volume epitomizes the growing scholarly interest in historicizing Islamic discourses and practices of the post-classical era, which has heretofore been styled as a period of decline, reflecting critically on the concepts of 'tradition', 'orthodoxy' and 'orthopraxy' as they were conceived and debated in the context of building and maintaining the longest-lasting Muslim-ruled empire. Contributors: Helen Pfeifer; Nabil al-Tikriti; Derin Terzioğlu; Tijana Krstić; Nir Shafir; Guy Burak; Çiğdem Kafesçioğlu; Grigor Boykov; H. Evren Sünnetçioğlu; Ünver Rüstem; Ayşe Baltacıoğlu-Brammer; Vefa Erginbaş; Selim Güngörürler""-- Provided by publisher.",2020-01-01,history | sunna | ottoman empire | islam | turkey,,http://www.loc.gov/item/2020032338/,https://www.loc.gov/item/2020032338/,https://www.loc.gov/item/2020032338/
ayyubid,"Prince, pen, and sword : Eurasian perspectives",,"""Prince, Pen, and Sword offers a synoptic interpretation of rulers and elites in Eurasia from the fourteenth to the eighteenth century. Four core chapters zoom in on the tensions and connections at court, on the nexus between rulers and religious authority, on the status, function, and self-perceptions of military and administrative elites respectively. Two additional concise chapters provide a focused analysis of the construction of specific dynasties (the Golden Horde and the Habsburgs) and narratives of kingship found in fiction throughout Eurasia. The contributors and editors, authorities in their fields, systematically bring together specialised literature on numerous Eurasian kingdoms and empires. This book is a careful and thought-provoking experiment in the global, comparative and connected history of rulers and elites"" -- Provided by publisher.",2018-01-01,elite (social sciences) | eurasia | kings and rulers | history,,http://www.loc.gov/item/2018033614/,https://www.loc.gov/item/2018033614/,https://www.loc.gov/item/2018033614/
ayyubid,Library of Congress Classification - Schedule DS-DX,,"DS  HISTORY OF ASIA  DS    1 1.5 2   3.A2 3.A3-Z 4 4.8 5 5.5 5.9 5.92                   5.95 6 7 8 9 10 11 12     13     15 15.3 16   17 18     19 21 22 22.1 22.3 22.4 22.5 22.7 23 23.1 24     25  History of Asia    Periodicals. Societies. Serials    Congresses    Sources and documents    Collected works (nonserial)       Several authors       Individual authors, A-Z    Gazetteers. Dictionaries, etc.    Guidebooks    General works    Pictorial works    Historical geography    Geography    Description and travel          Cf. DK750 Soviet Central Asia          Cf. DK751+ Siberia          Cf. DK845+ Russian Central Asia          Cf. DS41+ Levant          Cf. DS327+ Central Asia             Cf. DS411+ East Indies (General)          Cf. DS501+ Far East             Cf. DS611+ Dutch East Indies       History of voyages and discoveries. History of travel       Through 1491       1492-1800       1801-1900       1901-1950       1951   Antiquities    Social life and customs. Civilization. Intellectual life          Cf.",,,,http://www.loc.gov/aba/publications/Archived-LCC2024/LCC_DS-DX2024TEXT.pdf,//www.loc.gov/aba/publications/Archived-LCC2024/LCC_DS-DX2024TEXT.pdf,//www.loc.gov/aba/publications/Archived-LCC2024/LCC_DS-DX2024TEXT.pdf
ayyubid,Library of Congress Classification - Schedule DS-DX,,"DS  HISTORY OF ASIA  DS    1 1.5 2   3.A2 3.A3-Z 4 4.8 5 5.5 5.9 5.92                   5.95 6 7 8 9 10 11 12     13     15 15.3 16   17 18     19 21 22 22.1 22.3 22.4 22.5 22.7 23 23.1 24     25  History of Asia    Periodicals. Societies. Serials    Congresses    Sources and documents    Collected works (nonserial)       Several authors       Individual authors, A-Z    Gazetteers. Dictionaries, etc.    Guidebooks    General works    Pictorial works    Historical geography    Geography    Description and travel          Cf. DK750 Soviet Central Asia          Cf. DK751+ Siberia          Cf. DK845+ Russian Central Asia          Cf. DS41+ Levant          Cf. DS327+ Central Asia             Cf. DS411+ East Indies (General)          Cf. DS501+ Far East             Cf. DS611+ Dutch East Indies       History of voyages and discoveries. History of travel       Through 1491       1492-1800       1801-1900       1901-1950       1951   Antiquities    Social life and customs. Civilization. Intellectual life          Cf.",,,,https://www.loc.gov/aba/publications/Archived-LCC2023/LCC_DS-DX2023TEXT.pdf,https://www.loc.gov/aba/publications/Archived-LCC2023/LCC_DS-DX2023TEXT.pdf,https://www.loc.gov/aba/publications/Archived-LCC2023/LCC_DS-DX2023TEXT.pdf
ayyubid,Library of Congress Classification - Schedule DS-DX,,"DS  HISTORY OF ASIA  DS    1 1.5 2   3.A2 3.A3-Z 4 4.8 5 5.5 5.9 5.92                   5.95 6 7 8 9 10 11 12     13     15 15.3 16   17 18     19 21 22 22.1 22.3 22.4 22.5 22.7 23 23.1 24     25  History of Asia    Periodicals. Societies. Serials    Congresses    Sources and documents    Collected works (nonserial)       Several authors       Individual authors, A-Z    Gazetteers. Dictionaries, etc.    Guidebooks    General works    Pictorial works    Historical geography    Geography    Description and travel          Cf. DK750 Soviet Central Asia          Cf. DK751+ Siberia          Cf. DK845+ Russian Central Asia          Cf. DS41+ Levant          Cf. DS327+ Central Asia             Cf. DS411+ East Indies (General)          Cf. DS501+ Far East             Cf. DS611+ Dutch East Indies       History of voyages and discoveries. History of travel       Through 1491       1492-1800       1801-1900       1901-1950       1951   Antiquities    Social life and customs. Civilization. Intellectual life          Cf.",,,,https://www.loc.gov/aba/publications/FreeLCC/LCC_DS-DX2025TEXT.pdf,https://www.loc.gov/aba/publications/FreeLCC/LCC_DS-DX2025TEXT.pdf,https://www.loc.gov/aba/publications/FreeLCC/LCC_DS-DX2025TEXT.pdf
ayyubid,"Official Gazette of the Republic of the Philippines; Vol. 105, No. 7",,,2009-02-16,law library | legal gazettes | southeastern asia | periodical | government | asia | legal notices | philippines | law,,http://www.loc.gov/item/ph20090216/,https://www.loc.gov/item/ph20090216/,https://www.loc.gov/item/ph20090216/
ayyubid,Handbook of Islamic sects and movements,,"""The Handbook of Islamic Sects and Movements offers a multinational study of Islam, its variants, influences, and neighbouring movements, from a multidisciplinary range of scholars. These chapters highlight the diversity of Islam, especially in its contemporary manifestations, as a religion of many communities, theologies, and ideologies. Over five sections-on Sunni, Shia, Sufi, fundamentalist, and fringe Islamic movements-the authors provide historical overviews, analyses, and in-depth studies of large and small Islamic and related groups from all around the world. The contents of this volume will be of interest to both newcomers to the study of Islam and established scholars of religion who wish to engage with the dynamic label of Islam and the many impactful movements of the Islamic world""-- Provided by publisher.",2021-01-01,islamic sects | islam,,http://www.loc.gov/item/2021018074/,https://www.loc.gov/item/2021018074/,https://www.loc.gov/item/2021018074/
ayyubid,"Settlement and history in Hellenistic, Roman, and Byzantine Galilee : an archaeological survey of the Eastern Galilee",,"""This book is a revised and expanded version of [the author's] Ph.D. dissertation in archaeology (... 2004)""--P. vi. Includes bibliographical references (pages [429]-453) and indexes. Description based on print version record; resource not viewed.",2009-01-01,history | galilee | land settlement | galilee (israel) | israel | antiquities,,http://www.loc.gov/item/2020719914/,https://www.loc.gov/item/2020719914/,https://www.loc.gov/item/2020719914/
ayyubid,Architecture and asceticism : cultural interaction between Syria and Georgia in late antiquity,,Includes bibliographical references and index. Description based on print version record and CIP data provided by publisher; resource not viewed.,2018-01-01,history | georgia (republic) | orthodox eastern church | church architecture | syriac christians | christianity | syria,,http://www.loc.gov/item/2018027435/,https://www.loc.gov/item/2018027435/,https://www.loc.gov/item/2018027435/
